system:index,NDVI_mean,NDVI_sum,NTL_mean,NTL_sum,Precip_mean,Precip_sum,abbreviati,country_co,country_na,wld_rgn,year,.geo
00000000000000000023,0.4850594781063167,6.475068484211381,2.2007123576249956,21.566981104724956,0.0067459574873889,0.007936420573398707,Sey.,SE,Seychelles,Indian Ocean,2014,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[53.35731044768893,-5.434928849275705],[53.34866057542884,-5.4299195049928235]]},{""type"":""LineString"",""coordinates"":[[50.981018056140115,-9.542551023912099],[50.98853301298739,-9.509533871144953]]},{""type"":""LineString"",""coordinates"":[[56.258557926245466,-7.174884097742117],[56.26962926957405,-7.14495964608138]]},{""type"":""LineString"",""coordinates"":[[51.03362879526121,-9.24234687019113],[51.03191866497352,-9.211491220916967]]},{""type"":""LineString"",""coordinates"":[[55.4693222034872,-4.609871356120752],[55.461139662352586,-4.6054019887391995]]},{""type"":""LineString"",""coordinates"":[[46.27334214116088,-9.379102247911925],[46.25021359657077,-9.372678288117324]]},{""type"":""LineString"",""coordinates"":[[55.473999045683634,-4.635119927249763],[55.48074726094466,-4.645441981244289]]},{""type"":""Polygon"",""coordinates"":[[[56.26962926957405,-7.14495964608138],[56.293321838840434,-7.113728287580721],[56.2944586264224,-7.100425482922417],[56.26962926957405,-7.14495964608138]]]},{""type"":""Polygon"",""coordinates"":[[[55.663749664296844,-3.811722249298469],[55.67205430314857,-3.8041944700348784],[55.66497037528826,-3.7979445616060286],[55.663749664296844,-3.811722249298469]]]},{""type"":""Polygon"",""coordinates"":[[[55.50995632399357,-4.608024140875207],[55.50244906614243,-4.597188951666028],[55.497001613716165,-4.614457102662663],[55.50995632399357,-4.608024140875207]]]},{""type"":""Polygon"",""coordinates"":[[[53.3525535362344,-5.445779319690785],[53.36607817609617,-5.4375575957371645],[53.35731044768893,-5.434928849275705],[53.3525535362344,-5.445779319690785]]]},{""type"":""Polygon"",""coordinates"":[[[53.29809400909588,-5.422088558458266],[53.29990935209436,-5.410226969436414],[53.28952792205753,-5.419042789486854],[53.29809400909588,-5.422088558458266]]]},{""type"":""Polygon"",""coordinates"":[[[52.73587834712587,-7.007307886735755],[52.72217261764412,-6.998932146228576],[52.72142408977012,-7.008888269344277],[52.73587834712587,-7.007307886735755]]]},{""type"":""Polygon"",""coordinates"":[[[47.51116178522538,-9.725490557106289],[47.52243807765613,-9.704646123260241],[47.50687791396344,-9.71321299040093],[47.51116178522538,-9.725490557106289]]]},{""type"":""Polygon"",""coordinates"":[[[55.85427692758464,-4.362069060873455],[55.84864991277741,-4.353174152109304],[55.83250808562016,-4.337064241340325],[55.833091243709056,-4.38006612179527],[55.85427692758464,-4.362069060873455]]]},{""type"":""Polygon"",""coordinates"":[[[47.75302885770567,-10.105480197973975],[47.76266482317251,-10.073238360434207],[47.745559654448705,-10.05473042167332],[47.723403897855626,-10.096319173618152],[47.75302885770567,-10.105480197973975]]]},{""type"":""Polygon"",""coordinates"":[[[46.49797572825835,-9.754219098641299],[46.52601239048998,-9.727817944271548],[46.522521843100954,-9.70079485112704],[46.493512562980875,-9.738307021420637],[46.49797572825835,-9.754219098641299]]]},{""type"":""Polygon"",""coordinates"":[[[46.42296217219294,-9.373534692406604],[46.283477759935714,-9.371250642892658],[46.27334214116088,-9.379102247911925],[46.43067170322577,-9.387240892595432],[46.42296217219294,-9.373534692406604]]]},{""type"":""Polygon"",""coordinates"":[[[55.223381020513344,-4.463597773777943],[55.20678713127991,-4.484140413816073],[55.22509381367928,-4.505592811501617],[55.248664815217644,-4.505269049790666],[55.25309369274436,-4.484555225571612],[55.223381020513344,-4.463597773777943]]]},{""type"":""Polygon"",""coordinates"":[[[55.746101368727345,-4.315338148007111],[55.70244215131021,-4.292285923682153],[55.68076327801084,-4.301878423292125],[55.696098319784426,-4.325954445628998],[55.72037888101286,-4.338655490878478],[55.760055574400894,-4.3603224587316705],[55.770496363435896,-4.350939301165417],[55.760921508934885,-4.335186467091631],[55.77261350449252,-4.3272056864980994],[55.78643416242089,-4.329328511361164],[55.76849368324024,-4.3153381250140885],[55.746101368727345,-4.315338148007111]]]},{""type"":""Polygon"",""coordinates"":[[[46.52354798681943,-9.40090558286217],[46.46492565153364,-9.375961530273926],[46.44733406374694,-9.381029699463012],[46.46746425754344,-9.421433040584635],[46.430770687491965,-9.420148433660138],[46.26763319109366,-9.469544505935152],[46.20821335831168,-9.422837965826902],[46.23455171035472,-9.485826835616512],[46.30149006129191,-9.489186620441163],[46.417636697355505,-9.446703535198065],[46.483310487397276,-9.446988671276491],[46.5207136369411,-9.42514567263869],[46.52354798681943,-9.40090558286217]]]},{""type"":""Polygon"",""coordinates"":[[[55.44572448659962,-4.5647168153758795],[55.433589968838064,-4.567679380249742],[55.42327878451199,-4.615509503918453],[55.37337872473531,-4.633653615095163],[55.38013080995038,-4.639862991323519],[55.368694276470464,-4.646466726890684],[55.39881895540734,-4.654559152210629],[55.45715330696685,-4.687212491651379],[55.49070362213101,-4.733091371357088],[55.460915014599486,-4.75588164947122],[55.47075931963111,-4.763378720834463],[55.48567199673617,-4.764680373489439],[55.51399844567074,-4.800421092248053],[55.53590396219142,-4.804542053928114],[55.521807020872586,-4.73754181367995],[55.534450552566064,-4.6799220887964745],[55.48074726094466,-4.645441981244289],[55.468433421261516,-4.642521363726241],[55.473999045683634,-4.635119927249763],[55.46451570245747,-4.627188175439605],[55.464656852576425,-4.617737796456207],[55.461139662352586,-4.6054019887391995],[55.45741268033996,-4.5957722411821065],[55.46146776067236,-4.585728649899349],[55.44572448659962,-4.5647168153758795]]]}]}"
00000000000000000024,0.39056336563565663,0.392094986677365,1.573526181443796,7.966361961740943,,0.0,Br. Ind. Oc. Terr.,IO,British Indian Ocean Terr,Indian Ocean,2014,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[72.20580295729904,-5.366277669390794],[72.19955440708952,-5.357527740629146]]},{""type"":""LineString"",""coordinates"":[[71.75375362348468,-5.252527712997293],[71.76166530825257,-5.24708320500633]]},{""type"":""LineString"",""coordinates"":[[72.21497341886406,-5.340444551963253],[72.22708132223843,-5.320861338299296]]},{""type"":""LineString"",""coordinates"":[[71.77166745045213,-5.457916746524351],[71.7558060028406,-5.445416422228351]]},{""type"":""LineString"",""coordinates"":[[71.24253083459776,-6.463777508348155],[71.2395553920479,-6.4416942561110915]]},{""type"":""LineString"",""coordinates"":[[71.72919465932033,-5.304611214433912],[71.73625180415702,-5.284222120134417]]},{""type"":""LineString"",""coordinates"":[[71.31586457804102,-6.2729444222303385],[71.33708187645748,-6.247472277229049]]},{""type"":""LineString"",""coordinates"":[[71.96749873835009,-5.251305581135596],[71.95747371559436,-5.247111281336611],[71.95999906363542,-5.237916503168556]]},{""type"":""LineString"",""coordinates"":[[71.32544709602605,-6.732527739652738],[71.34083555284256,-6.733778015220829]]},{""type"":""LineString"",""coordinates"":[[72.44374847723915,-7.4283333122171475],[72.44791409418511,-7.406666726888172]]},{""type"":""LineString"",""coordinates"":[[72.4787750164636,-7.376666554237452],[72.47127528875723,-7.360027783028009]]},{""type"":""LineString"",""coordinates"":[[72.47208404530105,-7.348333379612394],[72.49291991747596,-7.291694666822706],[72.47499845557847,-7.278805767783289],[72.43997196242117,-7.234583383537463]]},{""type"":""LineString"",""coordinates"":[[72.42288971378059,-7.4258609146032475],[72.41786196483949,-7.390833355252171],[72.43291477105916,-7.335833562100717]]},{""type"":""LineString"",""coordinates"":[[72.41169738582303,-7.316249852979384],[72.39252476068353,-7.292110950137731],[72.38083653017796,-7.284638853615573],[72.373695337037,-7.276666621142406]]},{""type"":""Polygon"",""coordinates"":[[[72.47127528875723,-7.360027783028009],[72.47208404530105,-7.348333379612394],[72.46289063724923,-7.350861085824247],[72.47127528875723,-7.360027783028009]]]},{""type"":""Polygon"",""coordinates"":[[[72.43291477105916,-7.335833562100717],[72.42958065159759,-7.32250024627156],[72.41169738582303,-7.316249852979384],[72.43291477105916,-7.335833562100717]]]},{""type"":""Polygon"",""coordinates"":[[[72.42916871467418,-7.443749903298511],[72.44374847723915,-7.4283333122171475],[72.43038944393591,-7.431638757565277],[72.42288971378059,-7.4258609146032475],[72.42916871467418,-7.443749903298511]]]},{""type"":""Polygon"",""coordinates"":[[[72.373695337037,-7.276666621142406],[72.37496951228881,-7.257916487278185],[72.3574981259775,-7.264583105626644],[72.36003108646354,-7.277972250030528],[72.373695337037,-7.276666621142406]]]},{""type"":""Polygon"",""coordinates"":[[[72.44791409418511,-7.406666726888172],[72.47002413988844,-7.3979721257468665],[72.4883346728602,-7.384583494215859],[72.4787750164636,-7.376666554237452],[72.46997069192007,-7.386250034493903],[72.44791409418511,-7.406666726888172]]]}]}"
00000000000000000034,-0.02804672057099743,-0.6591529269881866,0.9144017957017498,21.44361858155476,,0.0,He. I. & McD. Is.,HM,Heard I & McDonald Is,Indian Ocean,2014,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[73.36744686544297,-53.07005693834312],[73.3549728250513,-53.07627867764575]]},{""type"":""LineString"",""coordinates"":[[73.7633056415083,-53.12791821043588],[73.84750363727171,-53.11333462478365]]},{""type"":""Polygon"",""coordinates"":[[[73.24416357711594,-52.99499891627443],[73.28997045802377,-53.02547071025404],[73.36244203406568,-53.029220543972855],[73.32575222103551,-52.98002620535348],[73.29413600999264,-52.96335979245865],[73.24416357711594,-52.99499891627443]]]},{""type"":""Polygon"",""coordinates"":[[[73.36244203406568,-53.029220543972855],[73.3608627349998,-53.03919602673843],[73.36744686544297,-53.07005693834312],[73.42749793689225,-53.16749952666597],[73.46833041149695,-53.19458387086007],[73.60497284449025,-53.19044496292965],[73.74669651220374,-53.13127901559613],[73.7633056415083,-53.12791821043588],[73.66752619076722,-53.07333373540917],[73.61157990364721,-53.03791811585712],[73.49169161773285,-53.01044462245545],[73.42500300830095,-53.030418367183636],[73.39910882985822,-53.02086261067628],[73.39836125414101,-53.0004158066101],[73.36244203406568,-53.029220543972855]]]}]}"
000000000000000000ce,0.6405779475821136,3.6651106883227604,,0.0,2905.6239534753963,17445.1383245915,Christ. I.,KT,Christmas I,Indian Ocean,2014,"{""type"":""Polygon"",""coordinates"":[[[105.53327938871799,-10.514611227125307],[105.57997128437559,-10.506250371369113],[105.63124849660673,-10.521666530610096],[105.64577483643575,-10.569582902825431],[105.6678924838636,-10.56752773395107],[105.68289181612,-10.494166402468721],[105.71289062923546,-10.46922207164707],[105.69663999947113,-10.412138969580807],[105.67580409774861,-10.413777316012862],[105.6332473970682,-10.459638588514013],[105.58330538903651,-10.462082895468143],[105.56122585055805,-10.445027369371545],[105.54788968067938,-10.450027499791977],[105.54914094367832,-10.492944708503858],[105.53327938871799,-10.514611227125307]]]}"
000000000000000000cf,0.19979131621014037,0.0689475914764406,1.2434215963418995,2.486843192683799,,0.0,Cocos Is.,CK,Cocos (Keeling) Is,Indian Ocean,2014,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[96.8866653714608,-12.205416706224167],[96.9074706899918,-12.207083695819225]]},{""type"":""LineString"",""coordinates"":[[96.91661070978067,-12.202972415526352],[96.92536159720399,-12.179139095457677],[96.92077640563525,-12.16047193144638]]},{""type"":""LineString"",""coordinates"":[[96.85747527422802,-12.192055721503595],[96.85913846143019,-12.203777275268045],[96.84038541178236,-12.204999939028454],[96.82952879920754,-12.19252777104351]]},{""type"":""LineString"",""coordinates"":[[96.81869509129268,-12.18333338106819],[96.82455446840224,-12.173333124480774]]},{""type"":""LineString"",""coordinates"":[[96.82624813507967,-12.152500161061303],[96.81958010886099,-12.139194459845843]]},{""type"":""Polygon"",""coordinates"":[[[96.9074706899918,-12.207083695819225],[96.91661070978067,-12.202972415526352],[96.9083023000104,-12.19624998764791],[96.9074706899918,-12.207083695819225]]]},{""type"":""Polygon"",""coordinates"":[[[96.82455446840224,-12.173333124480774],[96.83125301727878,-12.160861034884643],[96.82624813507967,-12.152500161061303],[96.82455446840224,-12.173333124480774]]]},{""type"":""Polygon"",""coordinates"":[[[96.82952879920754,-12.19252777104351],[96.82955930219453,-12.181694004221118],[96.81869509129268,-12.18333338106819],[96.82952879920754,-12.19252777104351]]]}]}"
