system:index,NDVI_mean,NDVI_sum,NTL_mean,NTL_sum,Precip_mean,Precip_sum,abbreviati,country_co,country_na,wld_rgn,year,.geo
00000000000000000106,0.6070144124121157,2961.109141244669,1.831363824866676,7095.6730030878425,765.6874646779278,2474927.0880345562,Czech.,EZ,Czechia,Europe,2020,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[17.34013021242839,50.32114891200985],[17.349707600859684,50.328004682716795]]},{""type"":""LineString"",""coordinates"":[[16.22247236093282,50.458229274532115],[16.225056099513917,50.44133109256048]]},{""type"":""LineString"",""coordinates"":[[14.500785811990186,51.02870265164284],[14.498822200098564,51.046823890547884]]},{""type"":""LineString"",""coordinates"":[[14.284433861787116,51.03221669782391],[14.274374240462365,51.03874511625598]]},{""type"":""LineString"",""coordinates"":[[13.385126128888546,50.64662438424661],[13.370071089314477,50.65130968109504]]},{""type"":""LineString"",""coordinates"":[[12.115436218641374,50.313104653232024],[12.105204275902725,50.32211354195717]]},{""type"":""LineString"",""coordinates"":[[15.913654008721302,48.8371223979617],[15.894602656727423,48.83531373914285],[15.897530951027814,48.847561027536784]]},{""type"":""Polygon"",""coordinates"":[[[16.927855585326487,48.61922007872291],[16.961996519101277,48.63141571766445],[16.992416729890678,48.68800147122828],[17.061111965145525,48.77194121912699],[17.106862772346478,48.81658959262653],[17.193575883678797,48.874880656143645],[17.32180225977433,48.8453734185285],[17.36558944085084,48.813299579072265],[17.41836831475394,48.82911256484884],[17.4538872661296,48.84659637334599],[17.508905477344936,48.81977633170505],[17.539050017800996,48.81894954809575],[17.550901165275153,48.82790677293018],[17.595549602666043,48.82868189766686],[17.65807810680117,48.8557947994363],[17.7295637771609,48.878015656331584],[17.782756043436365,48.91661794458437],[17.885798906614234,48.92784901056845],[17.924246124479893,49.01991913353369],[18.06342799763457,49.03459530250871],[18.109592304227114,49.08522097525753],[18.110315743231165,49.11304011821799],[18.117757160183537,49.12544242074691],[18.118859632174413,49.15267591887857],[18.15282825089583,49.21933849061876],[18.160579716734265,49.2545129429306],[18.198096816778932,49.28960125287768],[18.377999695818282,49.32932316907266],[18.410969204190902,49.37650376211435],[18.403596673525776,49.39684703246223],[18.456892378826446,49.40294487510772],[18.542709661014968,49.47718667808292],[18.556248958808386,49.50307656718908],[18.597452232257194,49.51070744133801],[18.60578937971057,49.496169194845315],[18.698255717008315,49.5000104459603],[18.765848593870565,49.49541126158893],[18.851493567292298,49.51821774431847],[18.84556804218521,49.55806027829957],[18.80026500082642,49.677363942330196],[18.71679033912756,49.68430583007077],[18.699530492169888,49.70540705962736],[18.627217887369195,49.72375215540929],[18.56968472522457,49.83332340497636],[18.60065620838668,49.86591405829315],[18.566687584877773,49.8787814690121],[18.56396593250208,49.91933026787299],[18.541779568712013,49.92591039576546],[18.527930207228106,49.90000326930817],[18.415757929457087,49.93795096944178],[18.33634850529482,49.94726995310601],[18.343445332843217,49.93493650628739],[18.321534515178495,49.91659136293036],[18.28126132417885,49.94124102595669],[18.273337735554616,49.96644193480261],[18.214977725879894,49.971644002378326],[18.193342540803513,49.9954668745571],[18.16788336505506,49.997396120426345],[18.16485159993293,49.98423586320011],[18.09391713212728,50.01327795491499],[18.086268983920142,50.045593003878565],[18.02353386731667,50.06202611212238],[18.007100702409897,50.03546439913323],[18.046960446956852,50.0338796757235],[18.03393800194824,50.0116243327456],[17.973407666578844,50.00807588138448],[17.908329840811103,49.97722509899829],[17.871777349466,49.973004811619],[17.83250328857969,49.993744301018445],[17.827404493100502,50.011624340077844],[17.779207631760517,50.0214945856264],[17.71182155403695,50.111601034235015],[17.683881800353294,50.117354360378194],[17.675923651774173,50.10202364720959],[17.604162377929544,50.15084066525488],[17.598684647258978,50.16748047809847],[17.705000260413485,50.18486096234837],[17.717023652837717,50.20501475083639],[17.758916026122236,50.207478053212384],[17.76577174639344,50.234315289519586],[17.726325466383305,50.26609635827493],[17.75154357156243,50.29841133653582],[17.687705854880853,50.32554143768367],[17.68770591932809,50.30170139316407],[17.60226756622603,50.26855959879772],[17.575946975379512,50.27596654149423],[17.458193604540565,50.26911077681227],[17.440382521448864,50.252677704242345],[17.402038562215935,50.27787852936998],[17.36231665935362,50.277602917252494],[17.34943189836199,50.26418427969219],[17.34013021242839,50.32114891200985],[17.26699086373802,50.32581702640287],[17.20194745948245,50.36388536254487],[17.206115993634494,50.38305733679512],[17.1434496790598,50.38004286388107],[17.096665298824277,50.405278147676306],[16.998273414179955,50.427430161628195],[16.973640990689084,50.41838675266952],[16.913661803618318,50.446877747872584],[16.88296604020832,50.4434498645953],[16.86040069329541,50.40746581855134],[16.90976881986375,50.39092934756976],[16.9376052813019,50.324542350848084],[16.994621601321462,50.30187362243019],[17.01329403251064,50.2639775772523],[17.02349147979465,50.233936357887075],[17.00485349761946,50.216573109621294],[16.97457113300216,50.2446161615276],[16.946941488981597,50.22332543513495],[16.887444664747417,50.21507447440825],[16.867773164032723,50.19833132458402],[16.844243164126745,50.2078742059898],[16.756875542557673,50.13514823501929],[16.700272639970443,50.09666656783564],[16.620105229218986,50.12348657644913],[16.560780665024758,50.16593017025208],[16.537181806580662,50.238897332136204],[16.413571725663317,50.325541449224765],[16.38167019518369,50.330829644778696],[16.359449303639895,50.38064575655257],[16.303604289192066,50.38214435809083],[16.289720622099257,50.37022434358869],[16.236838365793425,50.41464882254979],[16.221438822792727,50.40694901982097],[16.19911453294658,50.44046983942153],[16.22247236093282,50.458229274532115],[16.302226323372096,50.48694418863665],[16.310839033458862,50.50416962525259],[16.365581637337836,50.506357277467835],[16.400170392382417,50.53221272126783],[16.388629276259067,50.541945160571444],[16.41064343801734,50.55269379448215],[16.4052690390529,50.568317301607635],[16.444680940735555,50.57932442330386],[16.33082064280171,50.66500394358067],[16.234771309585593,50.67148072633345],[16.219922949017807,50.6361856911306],[16.190717096993655,50.62932892887195],[16.10844508679099,50.661598376004605],[16.06251651044178,50.626505001889825],[16.02844454740475,50.60390516441407],[15.989514985160461,50.61081260425377],[16.01511200050756,50.63384307287226],[15.979524128136052,50.688637268147694],[15.860737337288437,50.674047333044825],[15.814676418362565,50.754938139892126],[15.696819631398736,50.738935650023464],[15.591709768700602,50.776693944408535],[15.536140378413766,50.77926055003443],[15.424278140478316,50.80511595938421],[15.384073908123163,50.7756776375393],[15.352068928661224,50.85196926561062],[15.276793637027332,50.89112275981516],[15.282443542866288,50.94490072320215],[15.274519897390963,50.97867989839547],[15.234832365259146,50.99916100853201],[15.197694185209816,50.98815388399582],[15.173130689642468,50.98636243017572],[15.170684664327267,51.019021976258735],[15.116286566365135,50.992770304009774],[15.107088206095492,51.009410137210246],[15.059477012460965,51.022966581908314],[15.040425596755831,51.01097767280321],[15.019169376201281,51.024585766054635],[14.970386823151209,50.989945318353115],[14.989300407004434,50.97867985048981],[15.00749046970122,50.985828427285355],[15.01262364074033,50.94233411914715],[14.98981716398491,50.922610951031096],[15.000841433198271,50.87014214269895],[14.940690115162795,50.86757556291413],[14.911532549435695,50.874635251821324],[14.88794569182282,50.87346666464051],[14.821799863081106,50.86378596099334],[14.801577167796635,50.826062177691036],[14.716138801656639,50.82385728662307],[14.7065958807071,50.84049713381243],[14.61805695061006,50.85999632346913],[14.65250786482133,50.92567709183721],[14.57812832044991,50.9158758156404],[14.571272490271793,50.93716652059247],[14.59841986687791,50.98734430252851],[14.551669890318443,51.00639566746557],[14.534547810879406,51.003742984348705],[14.500785811990186,51.02870265164284],[14.490278261045164,51.02250146549361],[14.445698834541847,51.034094260550575],[14.415554183978076,51.01972820123195],[14.36322321827554,51.04535971393378],[14.336799303503874,51.03824557448149],[14.302520630194108,51.054902580061366],[14.284433861787116,51.03221669782391],[14.262764203314005,50.984726025477265],[14.32749751854881,50.97389116445738],[14.311340001940565,50.956510676156405],[14.398466553851822,50.93472043716392],[14.387201118387846,50.899976684611175],[14.293046594443915,50.88555891083228],[14.257734362818848,50.89163955740591],[14.235961415867568,50.87989179583248],[14.199443330002644,50.85083239266542],[14.030633656283737,50.80501260925435],[13.989740429043724,50.81920637651808],[13.926867377019022,50.790319252293614],[13.897721873410585,50.78396310140088],[13.900271253724332,50.7455502443325],[13.861513918318144,50.74236354532273],[13.835813543761548,50.72596487156037],[13.731048189122099,50.733785298436615],[13.69973226630405,50.71916084305985],[13.643921656562839,50.72987507804485],[13.588378230889358,50.712859214106444],[13.527408632640913,50.69830081060073],[13.537950568482868,50.67382341650431],[13.51641875723421,50.64862251358655],[13.506117909424717,50.63589287750725],[13.458265520606174,50.604129097310576],[13.385126128888546,50.64662438424661],[13.360838275776729,50.61610083401902],[13.336102447294271,50.60860772321065],[13.310264202309227,50.57777408214239],[13.29028267412219,50.57444962797473],[13.261619448091782,50.59325982641127],[13.22389561746136,50.546940497816344],[13.177765854120723,50.50249880196002],[13.132393959176806,50.517157670950866],[13.065134368291375,50.500357269475664],[13.03038460786103,50.50499644667974],[13.019911609107236,50.446309249977354],[12.940295369767457,50.40662174718971],[12.820716178085819,50.45946951519701],[12.802698334598459,50.43924680647621],[12.7951535361976,50.44899643857885],[12.731109182608684,50.42245200800168],[12.696038125684998,50.4019881446598],[12.654869209555013,50.41173772115696],[12.513379134250105,50.3968721279742],[12.487299765187755,50.348658068554215],[12.447853458921143,50.345488563553026],[12.424151217254359,50.323060946932664],[12.401103500094088,50.31499942161198],[12.384291507252888,50.28971247053816],[12.35083957182006,50.255554370883516],[12.342399117944327,50.24101604933719],[12.33192596423462,50.20082899658476],[12.331650352970573,50.17194183200377],[12.28641627594679,50.186945239965105],[12.284693678737463,50.22640880849865],[12.251345202641817,50.24173948093741],[12.24452394821954,50.257087425780796],[12.266675882007332,50.25831038159009],[12.202080374801831,50.27179794224714],[12.18654291509677,50.31382810801928],[12.115436218641374,50.313104653232024],[12.139551867749539,50.27584595771571],[12.098865258385231,50.26318520480122],[12.109338345694718,50.23906953488373],[12.158775489620066,50.22372166973642],[12.208729398111956,50.173561061042165],[12.20090897794095,50.10999902811592],[12.2739795124479,50.076633298629766],[12.263747535200205,50.067124812542225],[12.320005910174439,50.045696328099446],[12.428147532694947,50.00235702695788],[12.426390569482727,49.988611129958954],[12.48974584255906,49.980928533244075],[12.478308079613539,49.93514325774993],[12.548932539772101,49.91760768404808],[12.49804848821877,49.83821550051559],[12.474415114068272,49.83430532245617],[12.470281073475324,49.791534434503255],[12.405547658073615,49.76194105675887],[12.436656897893208,49.708748815135856],[12.509486250885088,49.68551159097692],[12.525299194985621,49.64167280769293],[12.53942407867509,49.617815480950576],[12.563608660642632,49.60889270532117],[12.59375323390871,49.54255740012542],[12.644637290562585,49.5221107147043],[12.632717256751102,49.47582588022762],[12.67970835188423,49.42614759056356],[12.758359950628128,49.39498668901864],[12.779306129860363,49.34773725898023],[12.885277197896007,49.33972735654645],[12.888171148654541,49.35088948568219],[12.98218775169479,49.3262915384554],[13.029661176773928,49.30438068058127],[13.034312093218759,49.263952522632295],[13.081303109525967,49.246675334065046],[13.128776558320439,49.19697982376312],[13.176525562001034,49.15996230260069],[13.183105704627568,49.134158542107464],[13.259793589807767,49.11832830656617],[13.339715497120586,49.09156491184098],[13.40056021425491,49.03406126929505],[13.401662566757137,48.99332301919355],[13.507495977983805,48.94273182655409],[13.505291100363879,48.96416025760598],[13.587766693589803,48.96638239436441],[13.604647572359525,48.9429729261113],[13.622906600160574,48.94979423908295],[13.672343780754195,48.880151669887375],[13.737628362388604,48.88623225746747],[13.76708388377169,48.83314333964764],[13.798055257994097,48.81665853834633],[13.815556408264115,48.79695260096061],[13.81348931362529,48.77369822691586],[13.90223502969213,48.75457793446988],[13.975339867858358,48.712134341577254],[14.026809575118847,48.68695067344751],[14.059951475809925,48.6717578182606],[14.054714846301682,48.65382607860624],[14.025224925639094,48.65132842270872],[14.017301132206388,48.63680732854349],[14.047686945043107,48.627281636387345],[14.052510034951156,48.6091604381544],[14.100327948256963,48.59143544731797],[14.272066035860545,48.580996797377566],[14.342173676235745,48.55355658482997],[14.357228714757126,48.572504635999216],[14.393436680543852,48.57805121115572],[14.385719694953217,48.59279624956985],[14.436087020493078,48.59823947783692],[14.453105758069292,48.63227700565079],[14.443562843704589,48.64338747753086],[14.469435508986178,48.64791777155076],[14.5265896308821,48.61456926028499],[14.56813748674626,48.60936710295507],[14.612958135949523,48.62833235944543],[14.631630584923382,48.60232189184083],[14.641931439558217,48.60860923699902],[14.679999704173962,48.583615022387534],[14.709730855049687,48.5941742572553],[14.731676169147322,48.69261786529194],[14.795410436017258,48.729997153373326],[14.824039124658624,48.78358561391454],[14.964909080165661,48.76250161866685],[14.976691325854091,48.781329085104375],[14.95447051778517,48.78949391843018],[14.974727680368606,48.8547267953278],[14.988955930363371,48.916083975768686],[14.987577799976503,48.987535264589056],[14.995294844078442,49.01499264688394],[15.065540295982961,49.01471703888077],[15.083799400552126,48.99752603200286],[15.155457324181928,48.993891451646476],[15.156387511710282,48.94602188456406],[15.189288144391472,48.943076280872766],[15.24689020811177,48.958734238293005],[15.262324189054475,48.957821333028114],[15.285578646531961,48.99397760911147],[15.325266148626163,48.98028333116598],[15.360785035369293,48.982333209589136],[15.457419983384936,48.94602183466751],[15.500759238568287,48.93716794173522],[15.505513526285048,48.92039034072956],[15.657993414647848,48.8800138290763],[15.6951660164923,48.85527806798998],[15.768891082063863,48.86082464532811],[15.773920851136129,48.870264202856205],[15.839997876917364,48.8791698148965],[15.866904033535803,48.85141951673825],[15.879857632495364,48.85527804445988],[15.897530951027814,48.847561027536784],[15.913654008721302,48.8371223979617],[15.954271658803233,48.814453645165536],[16.019349480048252,48.771631166504264],[16.139480006183998,48.743019617854515],[16.337366249518553,48.73156465394608],[16.345703351523536,48.742072219370506],[16.360000510187785,48.73039333751977],[16.412365939561568,48.74999593250408],[16.461217429447018,48.80925156062121],[16.530188311277357,48.80454904776467],[16.542073866968348,48.81493596035446],[16.598711226645616,48.781621910734394],[16.663754563892184,48.77502455288653],[16.691418720755046,48.73077229321447],[16.738616559340915,48.73027272097409],[16.80049041536481,48.70777625464769],[16.88534316644063,48.7165785072845],[16.915177697730066,48.68478027961905],[16.927855585326487,48.61922007872291]]]}]}"
00000000000000000107,0.6000837784869908,1782.2441155669226,1.7697014172354595,2739.3867537915667,779.2063174121189,2314236.6512918947,Slov.,LO,Slovakia,Europe,2020,"{""type"":""GeometryCollection"",""geometries"":[{""type"":""LineString"",""coordinates"":[[22.084440046748803,48.38064721771883],[22.085990453050737,48.37155220834815]]},{""type"":""LineString"",""coordinates"":[[20.43534178133488,49.40776801441403],[20.432241221461606,49.417517658998506]]},{""type"":""LineString"",""coordinates"":[[17.508905477344936,48.81977633170505],[17.5173115247657,48.8287508322815]]},{""type"":""Polygon"",""coordinates"":[[[17.165498307962164,48.009214258571646],[17.236122753137316,48.01842989706461],[17.285043081882385,47.99396973487563],[17.343540860241184,47.98628715180411],[17.43845326575371,47.90655042512161],[17.49922467490284,47.86708687610607],[17.542391789584872,47.8529619462581],[17.573569944501283,47.81410131324214],[17.61276159718514,47.81866784358095],[17.729012580731858,47.75203787455458],[17.836189473348536,47.740720761319714],[17.97774846603155,47.756447609433096],[18.014921063683666,47.750039746646785],[18.160269597287655,47.744975432595815],[18.297212206717692,47.731591267563125],[18.470259324909698,47.762614374349354],[18.527654643173044,47.7582562678568],[18.68130592705295,47.76717909118723],[18.74018258094164,47.813274447645476],[18.848255152017536,47.81609942934209],[18.840193727542854,47.828605126231864],[18.763815917726042,47.87507944805505],[18.771532895265175,47.96354954819589],[18.7562022667171,47.97123207814429],[18.818937500766083,48.00058431477816],[18.820728940346545,48.03684394302229],[18.853905170618496,48.04783376122327],[18.986403528544837,48.05567135431296],[19.01241397870552,48.07331024520075],[19.065916310796702,48.06469752769067],[19.14983888816291,48.066919640428644],[19.242718691286303,48.05412108598285],[19.28392193791103,48.081819642589686],[19.428684864734205,48.09262006734615],[19.45269718228606,48.09727090684816],[19.460930993115657,48.08652224698261],[19.4969667345901,48.12483169045944],[19.523493981838225,48.184139015076916],[19.541132877610902,48.209236544505295],[19.63084305550089,48.24980253340301],[19.67035837901409,48.234351291133756],[19.701880974045277,48.203724359412696],[19.760688776992353,48.213680714766],[19.805716186804354,48.18591321820073],[19.788525140355453,48.173045776009594],[19.795001869013834,48.15327091821949],[19.843956659351356,48.167860935991406],[19.856117948645945,48.17831679244119],[19.906416234493243,48.15077323668844],[19.897975790303963,48.129293105383944],[19.946861710250797,48.14302176668698],[20.016762661685718,48.176111944021606],[20.044599014211,48.16737858324744],[20.078877743865746,48.18367392787976],[20.08194391048524,48.1966102425323],[20.13964925385486,48.24299842396175],[20.147125078520787,48.254866839099286],[20.206208493423553,48.25088771179808],[20.245172497456785,48.27775944693778],[20.31052602440765,48.26516763389291],[20.406885303055095,48.37930362930126],[20.445814902363143,48.44488100844937],[20.495217524744536,48.48758302585319],[20.518850954241902,48.53753688356916],[20.529013970612894,48.53037109430615],[20.557057030032368,48.54296293564547],[20.606631931293077,48.542032745529376],[20.633951563245017,48.55081769882324],[20.649213293022004,48.557587380349545],[20.838039034823087,48.573934296070526],[20.877106367608636,48.55061101279252],[20.922995081586468,48.557208415082144],[20.95624026485227,48.521603348472404],[21.034064922802944,48.52697767647495],[21.08288193166559,48.51810656937631],[21.117470705493236,48.49107975440517],[21.166322176525412,48.52091427449354],[21.250899230464693,48.532248696625274],[21.30798450749184,48.52406659768001],[21.320869176580008,48.56156642712703],[21.42160377123504,48.562651641435764],[21.43369605495953,48.583287735391664],[21.518479889508438,48.54680421448837],[21.55282737844069,48.508339725370014],[21.609705936020887,48.51052730602602],[21.667411339853256,48.38967341076606],[21.711301825104407,48.36729748066588],[21.763253850190395,48.339219990539256],[21.82616132575123,48.334104034676],[21.83694437974688,48.363370065386334],[21.882385278977107,48.36111352158858],[21.89072236111327,48.368830610998515],[21.93416507418476,48.369812416995195],[22.023530854970677,48.39022458675295],[22.058154073163216,48.37768448189592],[22.084440046748803,48.38064721771883],[22.136633268155833,48.38305882814647],[22.14490152770853,48.40345381490003],[22.17053299329472,48.58638832161379],[22.207981276812056,48.616825790248505],[22.345612766302864,48.69859508893143],[22.35012584509467,48.74913468722946],[22.36435409313569,48.77945149536426],[22.38550699520831,48.81152535933896],[22.394601988566844,48.87730941527045],[22.421267035444824,48.88445799110226],[22.43036215541378,48.93372287498381],[22.49220158408862,48.994976685679354],[22.545256131384626,49.00631104508383],[22.565444295333986,49.08782196277552],[22.477697791352576,49.0928863019261],[22.396979127861833,49.115296609309425],[22.351572852522967,49.1458546159359],[22.30637317289261,49.136880111082505],[22.235817592103523,49.154243461727],[22.22286399743832,49.18425022020488],[22.187517305993794,49.174569485822666],[22.110622777710226,49.204128409393995],[22.03045545513054,49.22500570444762],[22.034417315680408,49.2780774217015],[21.970786423817902,49.336695705161304],[21.918214240473944,49.35416234782034],[21.848037674079443,49.37814019847548],[21.82581683671781,49.390714798303556],[21.78867861060177,49.35807251852517],[21.707546637929834,49.41546780534336],[21.666997852086073,49.41589844459537],[21.616148297911902,49.44525066903279],[21.58417773092462,49.43370957214629],[21.523991987091392,49.43152192018827],[21.523371844844615,49.41984309749773],[21.496327926151068,49.42926543435543],[21.44606390507765,49.412229432300634],[21.337405608155983,49.45134843995404],[21.267366831975387,49.45696395263372],[21.191815819648,49.400877791028606],[21.119503298304068,49.43381296660908],[21.050463594192475,49.41328014689738],[21.103897032522855,49.376658836582244],[21.066345508039603,49.36546223897387],[20.996478908513264,49.33261322788001],[20.99434304374079,49.312287220657865],[20.924510860003494,49.29857570314082],[20.887407186962758,49.32167507807776],[20.868597008771477,49.345618450667224],[20.837866792328835,49.33406019827381],[20.80582732620234,49.35380056622243],[20.79855822637439,49.36308512177639],[20.78122940786648,49.362947323927685],[20.78656924878279,49.37348929834045],[20.758732874347107,49.37364432398555],[20.737752278305965,49.416742493573466],[20.684146594421687,49.41483047807715],[20.644355698174426,49.400705554885114],[20.62213490343324,49.41359023361862],[20.576005000551174,49.37612482420024],[20.45790715130502,49.41538163876154],[20.43534178133488,49.40776801441403],[20.414464527578208,49.397329332611264],[20.380633684559754,49.39524511711309],[20.374604765967238,49.40828476027092],[20.320275572133195,49.39922418345553],[20.317416145458964,49.388664932402854],[20.312937581476827,49.343344715053725],[20.212857475167656,49.34465385742822],[20.170069430426114,49.32453454194487],[20.157632661169938,49.30262368455305],[20.144403518681802,49.31442312628801],[20.08542344632918,49.189745117011405],[20.06950713836759,49.18046063321956],[19.97214875300207,49.2296565762661],[19.90338457489595,49.2271244068241],[19.87041502692022,49.19815117417108],[19.76837132280703,49.20548920464952],[19.773228920935864,49.23930280369533],[19.81577579760225,49.28686237044808],[19.794622902618002,49.29588855583093],[19.790661058599675,49.41052407510438],[19.715902518927166,49.391145404957626],[19.64489916363761,49.408233126550634],[19.64172964406635,49.449591456494566],[19.58202604377053,49.45775631991653],[19.510264763424196,49.58126299397802],[19.473264392302763,49.59366535424096],[19.460965414035947,49.61271677251388],[19.371255146404014,49.55568315373662],[19.347484001055133,49.53585666528316],[19.255809954423583,49.52521130050541],[19.22049779182896,49.46872895018425],[19.20902558854336,49.451761911903894],[19.187459312968635,49.40955943795699],[19.103020031347373,49.409748975175596],[19.05375517811777,49.4150716418364],[19.035117166983444,49.39567572319893],[18.973036566137203,49.404322934993075],[18.977928600549937,49.440117487271955],[18.96638756520732,49.49315466858927],[18.946612683897257,49.51728758842396],[18.778492072784836,49.50455795511466],[18.734635922734785,49.49032971409888],[18.6694547326439,49.50447183682984],[18.60578937971057,49.496169194845315],[18.597452232257194,49.51070744133801],[18.53392469289093,49.4855927451237],[18.547808404775,49.46750601142005],[18.435739444536317,49.39223061544419],[18.403596673525776,49.39684703246223],[18.4041823440256,49.3503038010863],[18.31874397578472,49.313131242032874],[18.184591983099594,49.286914049754444],[18.160579716734265,49.2545129429306],[18.132571079276474,49.159548860228306],[18.107180747919095,49.1342963549552],[18.117757160183537,49.12544242074691],[18.110315743231165,49.11304011821799],[18.109592304227114,49.08522097525753],[18.06342799763457,49.03459530250871],[18.008099734649274,49.021228277332234],[17.924246124479893,49.01991913353369],[17.86943463492759,48.92256073161389],[17.782756043436365,48.91661794458437],[17.690220788234917,48.86220267624936],[17.602233117025666,48.84077422047124],[17.570055891883438,48.8237898672016],[17.550901165275153,48.82790677293018],[17.527405644850557,48.81214547838675],[17.508905477344936,48.81977633170505],[17.4538872661296,48.84659637334599],[17.392289022065267,48.81462595117435],[17.33840760689816,48.82813066854471],[17.246802516951842,48.86723251657221],[17.193575883678797,48.874880656143645],[17.106862772346478,48.81658959262653],[17.061111965145525,48.77194121912699],[16.966957522938934,48.65546254119714],[16.9391900164174,48.583563353869195],[16.950168182453208,48.53571805864027],[16.9135929674937,48.500898280478594],[16.849962004292852,48.448756749026344],[16.85058217003916,48.390293477601006],[16.83866213460578,48.36500649307735],[16.859952793060835,48.34946911441863],[16.904911269312528,48.31887667358183],[16.914626431585173,48.28103227411255],[16.957311246311928,48.26308335557283],[16.949628661944434,48.23109563719394],[16.998583427520973,48.158610808699095],[17.056839948918746,48.142970100349],[17.091359877049335,48.0905012623279],[17.072205172234884,48.070347484184126],[17.08688122151838,48.065266008823365],[17.071757236541366,48.05618813698869],[17.08436628709446,48.050228105605946],[17.067175244585133,48.03119396700852],[17.083367218470418,48.024493308760874],[17.130875120164873,48.02283966113205],[17.165498307962164,48.009214258571646]]]}]}"
