system:index,NTL_2012_01,NTL_2012_02,NTL_2012_03,NTL_2012_04,NTL_2012_05,NTL_2012_06,NTL_2012_07,NTL_2012_08,NTL_2012_09,NTL_2012_10,NTL_2012_11,NTL_2012_12,NTL_2013_01,NTL_2013_02,NTL_2013_03,NTL_2013_04,NTL_2013_05,NTL_2013_06,NTL_2013_07,NTL_2013_08,NTL_2013_09,NTL_2013_10,NTL_2013_11,NTL_2013_12,NTL_2014_01,NTL_2014_02,NTL_2014_03,NTL_2014_04,NTL_2014_05,NTL_2014_06,NTL_2014_07,NTL_2014_08,NTL_2014_09,NTL_2014_10,NTL_2014_11,NTL_2014_12,NTL_2015_01,NTL_2015_02,NTL_2015_03,NTL_2015_04,NTL_2015_05,NTL_2015_06,NTL_2015_07,NTL_2015_08,NTL_2015_09,NTL_2015_10,NTL_2015_11,NTL_2015_12,NTL_2016_01,NTL_2016_02,NTL_2016_03,NTL_2016_04,NTL_2016_05,NTL_2016_06,NTL_2016_07,NTL_2016_08,NTL_2016_09,NTL_2016_10,NTL_2016_11,NTL_2016_12,NTL_2017_01,NTL_2017_02,NTL_2017_03,NTL_2017_04,NTL_2017_05,NTL_2017_06,NTL_2017_07,NTL_2017_08,NTL_2017_09,NTL_2017_10,NTL_2017_11,NTL_2017_12,NTL_2018_01,NTL_2018_02,NTL_2018_03,NTL_2018_04,NTL_2018_05,NTL_2018_06,NTL_2018_07,NTL_2018_08,NTL_2018_09,NTL_2018_10,NTL_2018_11,NTL_2018_12,NTL_2019_01,NTL_2019_02,NTL_2019_03,NTL_2019_04,NTL_2019_05,NTL_2019_06,NTL_2019_07,NTL_2019_08,NTL_2019_09,NTL_2019_10,NTL_2019_11,NTL_2019_12,NTL_2020_01,NTL_2020_02,NTL_2020_03,NTL_2020_04,NTL_2020_05,NTL_2020_06,NTL_2020_07,NTL_2020_08,NTL_2020_09,NTL_2020_10,NTL_2020_11,NTL_2020_12,NTL_2021_01,NTL_2021_02,NTL_2021_03,NTL_2021_04,NTL_2021_05,NTL_2021_06,NTL_2021_07,NTL_2021_08,NTL_2021_09,NTL_2021_10,NTL_2021_11,NTL_2021_12,NTL_2022_01,NTL_2022_02,NTL_2022_03,NTL_2022_04,NTL_2022_05,NTL_2022_06,NTL_2022_07,NTL_2022_08,NTL_2022_09,NTL_2022_10,NTL_2022_11,NTL_2022_12,NTL_2023_01,NTL_2023_02,NTL_2023_03,NTL_2023_04,NTL_2023_05,NTL_2023_06,NTL_2023_07,NTL_2023_08,NTL_2023_09,NTL_2023_10,NTL_2023_11,NTL_2023_12,NTL_2024_01,NTL_2024_02,NTL_2024_03,NTL_2024_04,NTL_2024_05,NTL_2024_06,NTL_2024_07,NTL_2024_08,NTL_2024_09,NTL_2024_10,NTL_2024_11,NTL_2024_12,date,latitude,location_name,longitude,magnitude,population_in_aoi,.geo
0,8139.800000000001,8615.741176470588,8401.81568627451,7694.54117647059,7762.866666666668,6422.121568627452,7106.678431372549,7945.90980392157,7719.937254901961,8506.305882352943,8626.858823529414,8856.921568627451,8817.8,8870.996078431373,7857.2156862745105,7612.674509803922,7317.384313725491,7850.372549019608,7312.501960784314,8725.549019607843,7543.64705882353,7806.964705882353,8698.756862745098,8815.450980392157,8861.141176470588,8622.207843137254,8427.756862745098,8186.717647058825,7936.854901960785,7259.235294117647,7971.396078431373,6517.760784313726,7623.1450980392165,8478.882352941177,8756.549019607843,8934.180392156863,8759.196078431372,8489.086274509804,8592.992156862745,7521.949019607844,7964.8823529411775,7087.619607843138,8181.745098039216,7681.349019607844,7370.890196078432,8383.462745098039,8858.137254901962,8850.082352941175,8712.882352941177,8425.470588235294,8122.44705882353,7305.721568627452,7391.188235294118,7318.396078431373,7709.505882352942,8397.64705882353,6677.552941176471,8757.243137254902,8777.549019607843,8892.674509803921,8930.733333333334,8512.427450980393,8245.203921568627,8031.764705882354,7322.321568627452,7369.172549019609,8173.223529411765,7363.9254901960785,7598.15294117647,8558.658823529411,8817.847058823529,8906.325490196079,8865.396078431371,8436.66274509804,7569.192156862746,7878.541176470589,8019.9960784313735,7513.317647058823,7005.27843137255,8505.690196078433,7822.866666666667,8325.654901960785,8635.717647058824,8929.95294117647,8711.478431372549,8347.066666666668,8343.701960784314,8228.2,7799.152941176471,7747.1882352941175,6951.07843137255,8064.9254901960785,7858.258823529412,8283.305882352943,8783.61568627451,8570.207843137254,8781.396078431373,8596.03137254902,8547.137254901962,7736.46274509804,8198.650980392158,7022.827450980392,6600.913725490196,7965.878431372549,7995.411764705883,8936.462745098039,8810.137254901962,8940.470588235294,8912.866666666667,8500.349019607842,8613.454901960784,8793.874509803922,7579.133333333334,5417.054901960785,8268.30588235294,7150.6274509803925,8167.780392156864,8903.117647058823,8922.564705882352,8771.95294117647,8673.356862745099,8667.219607843137,8774.921568627451,8001.4784313725495,7520.674509803922,6549.894117647059,7646.63137254902,6614.011764705883,7560.882352941177,8372.113725490195,8862.93725490196,8938.670588235294,9093.349019607842,8460.341176470587,8231.69411764706,8496.95294117647,8346.278431372548,7844.713725490196,7909.521568627451,7021.407843137255,8535.33725490196,8430.388235294118,8394.43137254902,8950.517647058823,8569.549019607843,8486.137254901962,8554.66274509804,7543.192156862746,7938.133333333334,6088.423529411765,6778.454901960785,8548.976470588235,7852.945098039217,8273.129411764707,8591.58431372549,8983.541176470588,2013-04-20,30.308,"56 km WSW of Linqiong, China",102.888,6.6,289263.55265526497,"{""type"":""Point"",""coordinates"":[102.888,30.308000000000003]}"
1,79838.40000000001,82864.1764705882,84053.02352941173,82206.87058823524,83967.77647058819,82592.92941176466,74135.16470588239,76480.3019607843,83362.00784313721,84720.14117647051,84052.31372549014,84505.77254901956,84695.2509803921,82173.66274509799,83780.34509803915,82569.19999999992,83234.99607843134,79424.08627450983,73982.0980392157,78203.07058823526,82701.19999999991,83947.62352941174,84588.43921568619,84704.8823529411,84086.18823529409,83312.89803921562,83916.0549019607,83599.15686274503,82877.30588235287,82727.5058823529,74154.24705882354,78919.73725490198,83328.81960784306,84061.6078431372,84539.03137254894,84543.40784313717,83958.16078431369,83304.39607843132,83066.43529411759,83104.73725490192,83381.92156862741,82943.51764705879,81006.35686274504,78731.00392156863,83528.12941176468,84596.73333333325,84776.31372549015,85008.8509803921,85223.79215686268,84608.01568627445,83532.96078431368,83828.18431372545,83709.47450980387,81587.59999999996,68276.98039215691,76899.86274509803,83181.77647058821,84707.9843137254,84641.25882352937,85142.41568627443,84595.30196078424,84294.19607843133,84184.35294117642,83613.94117647053,82684.59607843129,82154.3921568627,64076.12941176473,72878.51764705885,83271.99215686267,85164.02352941166,84613.70196078422,83952.70196078427,84838.4509803921,83436.41568627447,83358.14117647053,82870.27450980386,83093.74901960779,81549.26274509805,72678.9450980393,49440.81176470591,84378.90588235288,84661.43529411756,84388.18039215679,84939.07058823519,84040.76862745089,82040.61960784311,83713.61176470586,83184.39999999994,83935.38039215682,82707.24313725486,79030.67058823528,77106.28235294117,79636.07450980395,84021.40392156858,84284.02745098034,84308.21568627445,84265.33725490188,84439.31764705878,83135.02745098033,83250.62745098035,82843.98431372545,80406.00784313725,79163.01176470588,80837.0274509804,82219.60392156856,84939.8352941176,84497.08627450974,85209.9960784313,84977.36470588228,84047.13333333329,84293.48627450973,83057.07058823525,80358.89019607843,82074.22352941174,77606.4431372549,77524.63921568627,81786.05882352937,84380.93725490195,83991.17647058818,83461.91372549011,84279.08627450974,84141.08627450975,84830.68627450973,84390.02745098033,83114.4509803921,80714.45882352939,78415.87450980395,77992.94901960784,82364.2039215686,82189.53333333328,84128.94509803916,84875.5372549019,84653.4509803921,84517.21568627443,82818.92549019605,82121.94509803918,82874.28627450977,82530.88627450973,77534.72549019607,75696.57647058826,82844.88627450976,83955.00784313718,83150.98823529408,84846.89019607836,84813.1019607842,84186.9803921568,83614.84705882346,83811.50196078428,82371.36470588233,81867.19215686271,70892.8196078432,78859.4549019608,81510.37254901956,84051.63529411759,83854.3333333333,85166.08627450974,2015-04-25,28.2305,"67 km NNE of Bharatpur, Nepal",84.7314,7.8,373777.34736921947,"{""type"":""Point"",""coordinates"":[84.7314,28.2305]}"
2,81257.01960784309,84376.1411764705,85582.2862745097,83782.50588235284,85484.76078431362,84073.6117647058,75269.02745098034,77819.56862745094,84833.12941176462,86266.42352941168,85562.53333333322,85968.41960784307,86223.74117647049,83637.89019607834,85344.40784313715,84138.41960784305,84789.1686274509,80909.08627450971,75140.5921568627,79550.56470588235,84186.10196078419,85425.40784313717,86120.40784313715,86258.80392156853,85635.9137254901,84826.1294117646,85497.59607843126,85178.06666666655,84397.56078431364,84230.09803921562,75446.65098039214,80234.16078431369,84780.21568627446,85594.5999999999,86066.54117647046,86074.69803921557,85503.9607843136,84871.13333333323,84597.72156862734,84624.06274509795,84901.65882352932,84483.02352941167,82524.94117647053,80187.1372549019,85022.39999999989,86158.71372549012,86340.63529411759,86538.61176470574,86751.44705882343,86149.14901960775,85093.70196078421,85370.10588235283,85230.094117647,82969.07058823519,69302.81176470585,78253.29803921565,84648.57254901952,86286.14509803911,86206.32941176459,86672.29803921559,86152.54509803912,85838.71372549009,85735.63529411756,85156.58823529398,84216.4666666666,83591.04313725479,65194.98431372547,73927.52941176467,84797.61176470577,86692.99215686262,86158.99999999988,85530.21176470577,86377.94901960774,84981.9803921568,84911.07058823519,84502.06666666655,84690.10196078425,83071.04313725483,73729.4078431372,49857.639215686264,85911.94901960774,86180.11372549008,85952.02745098027,86486.52941176461,85581.43137254892,83596.9725490195,85323.00784313714,84709.12941176459,85518.40392156855,84244.19607843128,80418.28235294107,78563.7372549019,81037.17647058817,85535.43529411756,85865.79607843126,85848.79607843127,85807.63529411753,85968.1607843136,84713.29019607835,84804.39999999994,84386.19999999991,81911.76862745092,80554.99215686263,82283.1960784313,83718.45882352932,86452.9999999999,86067.65490196068,86747.24705882343,86520.74117647047,85623.4588235293,85892.50588235282,84619.48235294108,81845.3686274509,83622.71372549009,78927.25098039211,78888.74901960779,83241.43921568617,85922.49019607833,85596.42352941165,85042.54901960774,85822.39215686262,85634.73725490188,86417.16470588223,85953.92156862734,84636.66274509793,82192.96078431365,79862.97254901954,79447.12156862745,83858.988235294,83790.32941176463,85710.4980392156,86429.25098039205,86171.61568627441,86052.41960784303,84312.49019607838,83694.21176470576,84441.87843137243,84093.66666666656,78828.03921568619,76998.51372549013,84352.64313725482,85508.49019607833,84692.0431372548,86442.20392156852,86350.81568627442,85707.4431372548,85162.10980392147,85386.50980392145,83898.30980392148,83337.75294117638,72071.85490196072,80376.55294117639,82947.98823529405,85604.36862745091,85398.59215686267,86705.6588235293,2015-04-25,28.2244,"71 km NNE of Bharatpur, Nepal",84.8216,6.6,368820.7062822303,"{""type"":""Point"",""coordinates"":[84.8216,28.224399999999996]}"
3,68860.41960784316,72301.5215686275,72911.81960784316,71647.95294117651,72046.59215686278,70551.91764705884,60760.84705882355,64751.439215686274,71628.79607843139,73598.17647058828,72992.0823529412,73680.95294117651,73557.80784313729,71302.09411764707,72591.81960784315,71716.96470588238,71960.42352941175,68988.21960784316,59790.5254901961,67177.23137254905,71600.32941176475,72357.00392156867,73333.0823529412,73539.83921568631,73142.97254901964,72253.46666666672,72917.58823529414,72794.7803921569,71627.29019607847,70944.65490196082,62194.27450980395,65734.87058823528,70965.32156862748,72949.71372549023,73536.44705882354,73380.40784313729,72998.70196078434,72567.27843137256,72223.29411764709,72014.38431372553,72700.73725490201,72029.96470588239,69449.91764705886,67558.45098039217,72485.89019607847,73590.20392156864,73614.09803921572,73756.51764705888,73973.61960784318,73364.97254901964,72864.80392156864,72799.41960784314,72454.90588235298,68958.27450980393,54759.36470588239,66603.91764705886,70898.24313725495,73323.52549019612,73760.99607843142,73893.737254902,73490.1960784314,73252.43529411768,73367.71372549023,72243.89411764707,72088.4784313726,70457.01176470592,57441.4117647059,59947.32941176471,71882.01176470592,73753.80392156866,73716.72941176475,73444.00000000003,73792.09019607844,72428.05882352944,72780.8039215687,72528.09803921574,72501.85098039219,70695.44705882353,55165.58823529416,43799.23137254903,72930.35294117648,73671.49803921573,73637.77647058826,73905.38823529416,72832.02745098041,71610.93333333336,73153.77647058827,72156.18039215691,73152.89803921571,71943.39215686278,67785.9254901961,66982.70980392158,68054.05098039217,72596.58039215689,73509.06274509808,73318.27843137257,73011.34117647063,73237.4666666667,72221.23137254904,72139.86274509806,71611.76470588238,69904.2078431373,67583.73333333335,68596.84313725492,70518.85490196082,73471.3254901961,73590.03137254907,73901.98823529415,73672.75294117648,73090.6666666667,73210.91764705886,71723.95686274512,69904.38039215689,70836.85490196079,65548.97254901964,65115.227450980434,70625.0274509804,73113.89019607846,73427.94509803924,73027.01176470591,73185.68235294119,72886.2235294118,73655.90588235298,73226.57647058826,72230.10196078433,69255.87058823531,67722.39215686277,67714.4392156863,70985.92941176471,72130.34901960788,73698.33333333336,73831.61176470593,73833.41960784317,73506.22352941179,72182.42745098044,71827.11372549023,72326.58431372553,71955.46274509806,64850.25490196083,63855.968627450995,71641.99607843139,73460.07058823534,72934.8392156863,73739.00000000004,74020.83137254904,73041.74117647063,72440.01176470591,72981.47450980396,71624.32549019612,70371.03137254904,59590.94117647061,68338.92549019611,70178.98039215688,73264.28235294123,73333.32156862748,73886.30588235297,2015-04-26,27.7711,"21 km SSE of Kod?ri??, Nepal",86.0173,6.7,496026.9377614772,"{""type"":""Point"",""coordinates"":[86.0173,27.7711]}"
4,70697.4156862745,74249.49411764707,74798.16078431373,73545.28627450981,73955.46666666667,72417.41568627451,62218.86666666665,66399.91764705883,73516.65098039217,75571.79215686274,74936.57254901962,75650.5725490196,75505.22745098041,73177.49019607843,74449.70980392158,73598.74901960784,73912.01960784315,70840.1137254902,61137.494117647046,68960.86666666664,73443.40784313723,74245.1568627451,75241.45490196081,75507.34901960786,75090.96862745097,74182.90588235295,74840.63921568629,74738.92941176471,73520.91764705883,72808.07450980392,63748.301960784294,67406.52156862745,72818.49411764707,74886.08627450983,75515.68235294118,75336.84705882352,74947.5725490196,74514.03529411764,74123.93333333333,73925.13333333335,74631.97647058823,73963.43529411763,71258.44705882353,69298.39607843138,74402.3254901961,75516.96470588235,75579.47843137257,75699.82745098037,75911.10588235295,75322.00000000001,74788.12549019608,74749.19215686274,74346.2,70692.47843137254,56044.7019607843,68346.3568627451,72730.64705882355,75278.37647058823,75727.06666666665,75872.94509803921,75436.95294117648,75195.67058823531,75324.25882352942,74153.09019607842,73997.4666666667,72292.18039215688,59051.31372549019,61516.61960784311,73805.99607843139,75701.69803921568,75672.2274509804,75399.48235294117,75748.21568627452,74360.79607843136,74719.51372549022,74501.26274509808,74454.99215686275,72609.90588235295,56327.882352941175,44613.858823529416,74840.43921568627,75637.02352941177,75606.27058823529,75872.23137254902,74767.32156862746,73534.25882352942,75116.30980392158,74037.08235294117,75121.36470588236,73858.02352941176,69556.26274509807,68769.48627450978,69852.22745098043,74498.77647058823,75430.6588235294,75266.29411764706,74967.4823529412,75195.60392156862,74141.44705882354,74044.1019607843,73490.86666666667,71796.2862745098,69338.6274509804,70362.70196078431,72337.4156862745,75428.69411764706,75572.98823529412,75883.78823529412,75655.63137254903,75047.76470588235,75135.35294117648,73602.7137254902,71779.2,72711.69411764706,67286.16470588236,66734.55686274508,72495.58823529411,75077.2156862745,75397.25882352944,74983.83137254902,75133.50588235294,74827.9450980392,75669.78823529411,75162.66666666667,74139.70980392156,71069.10588235293,69488.90588235296,69506.62352941177,72880.80784313727,74056.39607843137,75661.27450980392,75787.41176470587,75812.25490196078,75446.03921568627,74115.63529411766,73757.43921568627,74265.72941176471,73921.2862745098,66413.25490196078,65479.59607843136,73507.35294117646,75434.7450980392,74897.13333333333,75691.93333333332,75990.08627450981,75008.10588235295,74368.3411764706,74936.42352941177,73563.62352941178,72252.40784313726,61060.26666666665,70144.04313725489,71998.75294117647,75200.07450980393,75317.67843137255,75839.9607843137,2015-05-12,27.8087,Nepal,86.0655,7.3,470705.4875450436,"{""type"":""Point"",""coordinates"":[86.06550000000001,27.8087]}"
