system:index,NTL_Post_M0,NTL_Post_M1,NTL_Post_M10,NTL_Post_M11,NTL_Post_M12,NTL_Post_M13,NTL_Post_M14,NTL_Post_M15,NTL_Post_M16,NTL_Post_M17,NTL_Post_M18,NTL_Post_M19,NTL_Post_M2,NTL_Post_M20,NTL_Post_M21,NTL_Post_M22,NTL_Post_M23,NTL_Post_M3,NTL_Post_M4,NTL_Post_M5,NTL_Post_M6,NTL_Post_M7,NTL_Post_M8,NTL_Post_M9,NTL_Pre_M1,NTL_Pre_M10,NTL_Pre_M11,NTL_Pre_M12,NTL_Pre_M2,NTL_Pre_M3,NTL_Pre_M4,NTL_Pre_M5,NTL_Pre_M6,NTL_Pre_M7,NTL_Pre_M8,NTL_Pre_M9,date,location_name,magnitude,.geo
0,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2007-08-08,"35 km NNE of Rengasdengklok, Indonesia",7.5,"{""type"":""Point"",""coordinates"":[107.419,-5.859]}"
1,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2007-04-01,"45 km SSE of Gizo, Solomon Islands",8.1,"{""type"":""Point"",""coordinates"":[157.043,-8.466]}"
2,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2007-01-21,"126 km WNW of Ternate, Indonesia",7.5,"{""type"":""Point"",""coordinates"":[126.282,1.065]}"
3,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2007-01-13,east of the Kuril Islands,8.1,"{""type"":""Point"",""coordinates"":[154.524,46.243]}"
4,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,-999,2006-11-15,Kuril Islands,8.3,"{""type"":""Point"",""coordinates"":[153.266,46.59199999999999]}"
